Rating,Grade,Score,Economy,Family,Health,Freedom,Trust,Generosity,Residual
bad,C,5.192,1.14372,1.05392,0.69639,0.40661,0.14293,0.2324,1.87996
bad,C,3.59100008,1.14723,0.601323128,0.163486004,0.147062436,0.285670817,0.23351,1.879567385
bad,C,5.5,1.15137,1.337753177,0.637605608,0.3007406,0.046693042,0.23507,1.879277945
bad,C,4.775000095,1.15174,1.155647159,0.565666974,0.254711062,0.114173174,0.23552,1.878890276
bad,C,3.845,1.153183818,0.77265,0.29707,0.47692,0.15639,0.23684,1.87877
bad,C,6.295,1.153601766,1.16594,0.72492,0.55499,0.25609,0.23693,1.87634
bad,C,4.027999878,1.15406,0.993025005,0.268505007,0.363658696,0.228673846,0.23835,1.873983383
bad,C,3.739,1.15655756,0.63054,0.21297,0.3337,0.12533,0.23897,1.87319
bad,C,4.252,1.156873107,0.19249,0.64035,0.32461,0.3188,0.24063,1.87031
bad,C,5.548,1.15851,1.22668,0.53886,0.4761,0.30844,0.2418,1.86984
bad,C,5.791,1.15991,1.27948,0.77903,0.53122,0.04212,0.2424,1.86565
bad,C,5.399,1.161459088,1.08708,0.63793,0.46611,NA,0.24325,1.86399
bad,C,5.14,1.16492,0.94675,0.81658,0.51697,0.02781,0.24353,1.8604
bad,C,5.293000221,1.16891,0.967983007,0.701288521,0.255772293,0.248002976,0.24362,1.854492426
bad,C,3.681,1.1697,0.66801,0.46721,0.19184,0.08124,0.24434,1.851
bad,C,5.040999889,1.17898,1.271463275,0.529235125,0.471566707,0.248997644,0.246528223,1.84904933
bad,C,4.179999828,1.18157,0.90478003,0.04864217,0.447706193,0.20123747,0.24808,1.844964266
bad,C,4.788,1.18306,0.95348,0.6951,0.40148,0.06825,0.24834,1.84408
bad,C,3.494999886,1.18498,0.43188253,0.247105569,0.380426139,0.196896151,0.24991,1.837229252
bad,C,5.525000095,1.185295463,1.35756433,0.52016902,0.46573323,0.152073666,0.25028,1.835011244
bad,C,2.905,1.18649,0.41587,0.22396,0.1185,0.10062,0.25075,1.83302
bad,C,5.822000027,1.189395547,1.493149161,0.43772608,0.418271929,0.249924988,0.251343131,1.832909822
bad,C,5.196,1.198210239,0.90836,0.49759,0.46074,0.1616,0.251666635,1.82916
bad,C,4.513999939,1.198274374,1.003187299,0.257835895,0.461603492,0.249580145,0.25296,1.826705456
bad,C,5.517,1.2074,1.05163,0.68098,0.41511,0.18519,0.25328,1.81985
bad,C,5.971000195,1.20806,1.54896915,0.498272628,0.658248663,0.415983647,0.25376,1.816913605
bad,C,4.575,1.20813,0.59205,0.51076,0.24856,0.13636,0.25458,1.81657
bad,C,5.964000225,1.21183,1.444923282,0.853144348,0.256450713,0.172789648,0.25492,1.813312054
bad,C,5.921,1.2167,1.06054,0.91491,0.46761,0.18985,0.25495,1.80584
bad,C,4.857,1.217559695,0.92933,0.88213,0.07699,0.01397,0.25497,1.80101
bad,C,5.97300005,1.217683911,1.44571197,0.699475348,0.520342112,0.158465967,0.25704217,1.797722816
bad,C,5.768,1.21788,1.05613,0.79151,0.53164,0.03635,0.25738,1.79522
bad,C,3.995,1.222556233,1.03526,0.20583,0.38857,0.12352,0.25899,1.79293
bad,C,5.335999966,1.22857,1.239088893,0.604590058,0.418421149,0.17217046,0.25927034,1.791176558
bad,C,4.534999847,1.22943,1.179691911,0.409362853,0.377922267,0.183468893,0.25998,1.789646149
bad,C,5.25,1.23011,1.431337595,0.617144227,0.153997123,0.06501963,0.26169,1.789463758
bad,C,4.419,1.23228,0.99876,0.41435,0.42215,0.05839,0.26322,1.78555
bad,C,5.818999767,1.233748436,1.384369016,0.606041551,0.437454283,0.201964423,0.26428,1.784892559
bad,C,6.977000237,1.24142,1.558231115,0.809782624,0.573110342,0.427858323,0.26475,1.773869038
bad,C,5.272999763,1.24461,1.160837412,0.741415501,0.472787708,0.028806841,0.265428066,1.764938593
bad,C,5.234000206,1.24585,1.152400255,0.540775776,0.398155838,0.04526934,0.26591,1.762481689
bad,C,5.477,1.24886,0.98521,0.7095,0.56066,0.07521,0.27102,1.76145
bad,C,4.35,1.25018,0.77711,0.7299,0.19847,0.039,0.27225,1.75873
bad,C,5.073,1.25114,1.03516,0.58114,0.62545,0.12279,0.27233,1.7536
bad,C,5.227000237,1.25142,1.239414573,0.810198903,0.095731251,0,0.273432255,1.749221563
bad,C,5.007,1.25278461,1.00232,0.73545,0.33457,0.05327,0.27489,1.73933
bad,C,4.876,1.260748625,0.73803,0.54909,0.59591,0.24249,0.27571,1.73799
bad,C,5.96,1.26637,1.21624,0.74716,0.45492,0.306,0.276731938,1.73797
bad,C,6.647999763,1.2692,1.266410232,0.726798236,0.60834527,0.360941947,0.27815,1.734703541
bad,C,5.236999989,1.27074,1.238376498,0.667464674,0.194989055,0.197911024,0.27906,1.729191542
bad,C,4.032000065,1.27607,1.043280005,0.215844259,0.324367851,0.250864685,0.27992,1.727212906
bad,C,4.290999889,1.27778,0.832044363,0.289957434,0.435025871,0.120852128,0.28034,1.724135637
bad,C,5.568999767,1.27964,1.444945216,0.637714267,0.295400262,0.155137509,0.28083,1.723232985
bad,C,4.642,1.27973,1.18468,0.27688,0.33207,0.08884,0.28214,1.71956
bad,C,5.323999882,1.281778097,1.343133092,0.687763453,0.175863519,0.078401662,0.282410324,1.716459274
bad,C,6.714000225,1.28455627,1.49646008,0.805335939,0.508190036,0.492774159,0.282661825,1.704143524
bad,C,4.735000134,1.286011934,0.997471392,0.520187259,0.282110155,0.128631443,0.2831,1.702161074
bad,C,5.629000187,1.289487481,1.20956099,0.638007462,0.491247326,0.360933751,0.28657,1.697583914
bad,C,3.602999926,1.29025,0.640449822,0.27732113,0.030369857,0.489203781,0.287371516,1.697167635
bad,C,5.155,1.29098,0.99496,0.57669,0.52259,0.12372,0.28808,1.69626
bad,C,5.224999905,1.29121542,1.129624248,0.735081077,0.288515985,0.264450759,0.29066,1.695073843
bad,C,4.686,1.291787863,0.54447,0.69805,0.30033,0.05863,0.293933749,1.6944
bad,C,4.138999939,1.29947,1.21400857,0.290920824,0.014995855,0.182317451,0.29522,1.68706584
bad,C,5.493000031,1.30232,1.50728488,0.579250693,0.473507792,0.224150658,0.29678,1.68533349
bad,C,5.987,1.30782,1.25712,0.99111,0.49615,0.1806,0.29773,1.68435
bad,C,2.904999971,1.30782,0.629793584,0.151610792,0.059900753,0.204435185,0.298388153,1.683024168
bad,C,3.989,1.30915,0.6629,0.31051,0.41466,0.11686,0.29889,1.68135
bad,C,3.532999992,1.31141,0.872117937,0.229918197,0.332881182,0.266549885,0.29914,1.673285961
bad,C,4.190000057,1.314582348,1.281473398,0.169365674,0.306613743,0.183354199,0.3003,1.668190956
bad,C,6.086999893,1.315175295,1.323110461,0.653133035,0.536746919,0.172668487,0.30118373,1.656149387
bad,C,4.552999973,1.31857,1.067950726,0.30998835,0.452763766,0.444860309,0.30452,1.651902199
bad,C,4.291999817,1.32087934,1.27203083,0.28534928,0.096098043,0.201870024,0.30638,1.651637316
bad,C,6.302,1.32376,1.30203,0.88721,0.60365,0.13586,0.30968,1.6488
bad,C,4.459,1.325393558,0.96053,0.18611,0.42483,0.08415,0.31105,1.64227
bad,C,6.105000019,1.32548,1.259698749,0.632105708,0.496337593,0.228289798,0.31185,1.640425205
bad,C,5.253,1.32572,1.10395,0.57407,0.53206,0.15445,0.31268,1.63794
bad,C,3.34,1.32629,0.35386,0.3191,0.4845,0.0801,0.31472,1.63328
bad,C,5.098,1.32792,1.09562,0.72437,0.29671,0.06332,0.31595,1.62215
bad,C,5.620999813,1.32944,1.131363273,0.844714701,0.355111539,0.271254301,0.315963835,1.621249199
bad,C,6.862999916,1.33171,1.457583666,0.845089495,0.596627891,0.283180982,0.31844,1.619512081
bad,C,5.175000191,1.33358,1.207893014,0.644948184,0.325905979,0.253760964,0.318834424,1.617469311
bad,C,5.848,1.33596,1.27385,0.87337,0.60855,0.03787,0.31935,1.61583
bad,C,3.795000076,1.33723,1.10441196,0.049868666,NA,0.09792649,0.32288,1.614482403
bad,C,5.31099987,1.33766,1.368218064,0.641022384,0.474307239,0.233818337,0.32296,1.612325668
bad,C,4.194,1.341205955,0.747,0.61712,0.17288,0.06324,0.32388,1.59927
bad,C,5.695,1.34253,1.07008,0.92356,0.49027,0.1428,0.324489564,1.59888
bad,C,3.875,1.343279839,1.083095908,0.196763754,0.336384207,0.189143494,0.32573,1.597970247
bad,C,4.297,1.346911311,0.38562,0.72926,0.40577,0.38331,0.32706,1.59541
bad,C,5.429,1.352682352,1.22791,0.77361,0.44888,0.15184,0.32865,1.58782
bad,C,3.644000053,1.35495,0.913020372,0.375223309,0.189196765,0.20873253,0.33075,1.584612608
bad,C,6.375,1.355938077,0.87964,0.71723,0.56679,0.48049,0.33088,1.58224
bad,C,4.119999886,1.35943,0.873664737,0.295637727,0.423026294,0.256923944,0.33128,1.577867508
bad,C,4.681,1.35948,1.20278,0.6739,0.25123,0.02961,0.33172,1.5714
bad,C,4.839,1.36011,0.80001,0.83947,0.33916,0.04582,0.3323,1.57059
bad,C,2.839,1.36066,0.13995,0.28443,0.36453,0.10731,0.33363,1.56726
bad,C,6.52699995,1.361355901,1.488411665,0.821944237,0.588767052,0.574730575,0.33671,1.556862831
bad,C,6.611,1.375382423,1.0786,0.79733,0.6404,0.52208,0.34139,1.55674
bad,C,3.506999969,1.38007,0.791244686,0.194129139,0.348587513,0.264815092,0.3424,1.552311897
bad,C,5.809999943,1.384397864,1.186303377,0.834647238,0.471203625,0.266845703,0.34326,1.549157619
bad,C,5.004000187,1.38604,1.394238591,0.553457797,0.454943389,0.428580374,0.34377,1.536723137
bad,C,4.907,1.39451,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586
bad,C,5.123,1.39488,0.94367,0.79363,0.44727,0.01521,0.34699,1.53015
bad,C,4.080999851,1.395066619,1.129827738,0.217632607,0.443185955,0.325766057,0.36171,1.526362658
bad,D,4.375999928,1.39541,1.007483721,0.637524426,0.198303267,0.083488092,0.36262,1.521499157
bad,D,4.315000057,1.39651,0.754372597,0.455427617,0.469987005,0.231538489,0.3651,1.519117117
bad,D,3.739,1.39729,0.90981,0.19625,0.43653,0.06442,0.367007285,1.51416
bad,D,4.828999996,1.401678443,1.384788632,0.18708007,0.479246736,0.13936238,0.36951,1.510908604
bad,D,4.395,1.40283,0.69981,0.3988,0.42692,0.20243,0.37542,1.50655
bad,D,4.324,1.405706048,1.01413,0.58628,0.12859,0.01829,0.37744,1.50066
bad,D,4.285999775,1.40598,0.570614934,0.649546981,0.309410036,0.054008815,0.37895,1.500137806
bad,D,4.691999912,1.416915178,0.711551249,0.639333189,0.249322608,0.387242913,0.38086,1.498734951
bad,D,4.644000053,1.42539,0.803685248,0.731159747,0.381498635,0.201312944,0.3816,1.490441561
bad,D,4.573999882,1.42666,1.098470807,0.338611811,0.520303547,0.077133745,0.38254,1.481890202
bad,D,3.587,1.42727,0.85188,0.27125,0.39493,0.12832,0.382611543,1.46494
bad,D,5.073999882,1.430923462,1.277491331,0.652168989,0.571055591,0.234968051,0.382816702,1.462318659
bad,D,4.332,1.433626533,1.10464,0.04776,0.49495,0.12474,0.38432,1.46181
bad,D,4.121,1.44015,0.72368,0.3494,0.28098,0.09314,0.384398729,1.45332
bad,D,3.904,1.44024,0.97619,0.4354,0.36772,0.10713,0.38538,1.44395
bad,D,3.808000088,1.44163394,1.190095186,0,0.390661299,0.157497272,0.39478,1.42983532
bad,D,5.262000084,1.44178,1.274444699,0.492345721,0.443323463,0.611704588,0.400770068,1.429476976
bad,D,3.931,1.443571925,1.13299,0.33861,0.45727,0.07267,0.40097,1.42766
bad,D,4.307,1.44443,0.70905,0.48246,0.44017,0.19034,0.40105,1.41805
bad,D,3.655,1.44787,0.77115,0.15185,0.46866,0.17922,0.40339,1.41723
bad,D,3.781,1.45038,1.00268,0.38215,0.32878,0.05747,0.40359,1.38079
bad,D,3.666,1.45181,0.77623,0.357,0.3176,0.05099,0.40828,1.37769
bad,D,5.920000076,1.459,1.436337829,0.913475871,0.505625546,0.120572768,0.41077,1.363223553
bad,D,5.611000061,1.463780761,1.4766711,0.695168316,0.47913143,0.098890811,0.41328,1.357508659
bad,D,4.874,1.46468,1.3006,0.60268,0.43626,0.02666,0.41474,1.34759
bad,D,3.592999935,1.479204416,0.935382247,0.310080916,0.249463722,0.104125209,0.42192,1.345600605
bad,D,4.465000153,1.48063302,1.155620217,0.356578588,0.312328577,0.043785378,0.43079,1.322916269
bad,D,5.230000019,1.482383013,1.402416706,0.574873745,0.552589834,0.18696785,0.43562,1.31946516
bad,D,4.497000217,1.48341,0.978613198,0.50118047,0.288555533,0.199637264,0.4363,1.318907261
bad,D,3.907,1.484414935,0.5375,0.42494,0.58852,0.08092,0.439299256,1.31573
bad,D,5.757999897,1.487097263,1.452518821,0.790828228,0.572575808,0.242649093,0.44834,1.313317299
bad,D,5.102,1.487923384,1.13935,0.87519,0.51469,0.01078,0.44963,1.26462
bad,D,4.8,1.488412261,1.20215,0.75905,0.32112,0.02758,0.455220014,1.24074
bad,D,6.572000027,1.48953,1.353814363,0.949492395,0.549840569,0.345965981,0.45811,1.216362
bad,D,4.885,1.494387269,1.17202,0.66825,0.57672,0.14234,0.45901,1.21305
bad,D,4.217,1.503944635,0.92542,0.67806,0.21219,0.00615,0.46187,1.15377
bad,D,6.375,1.50796,1.27429688,0.710098088,0.604130983,0.33047387,0.464307785,1.14546442
bad,D,5.011000156,1.5107,1.340126514,0.495879292,0.501537681,0.474054545,0.46978,1.140184402
bad,D,4.545000076,1.52186,1.123235941,0.397522569,0.514492035,0.838075161,0.47179,1.115290403
bad,D,4.954999924,1.52733,1.493011236,0.557783484,0.394143969,0.33846423,0.47407,1.111292362
bad,D,5.195000172,1.530623555,1.367043018,0.795843542,0.4984653,0.095102713,0.47416,1.107682705
bad,D,3.461999893,1.535706639,0.396102607,0.500533342,0.081539445,0.493663728,0.47501,1.061573505
bad,D,4.168000221,1.546259284,1.006238341,0.429783404,0.633375823,0.385922968,0.4761,1.042941093
bad,D,3.896,0.38227,0.90528,0.43372,0.31914,0.11091,0.47678,0.99895
bad,D,4.714000225,0.39047,1.434379458,0.70821768,0.289231718,0.113177694,0.47958,0.996139288
bad,D,3.819,0.39394,0.62736,0.61114,0.66246,0.07247,0.47998,0.98195
bad,D,3.515,0.39499,0.61586,0.31865,0.5432,0.50521,0.48397,0.96819
bad,D,3.974,0.397248626,0.89186,0.34752,0.44089,0.10769,0.48546,0.96741
bad,D,5.458,0.39753,0.87021,0.95277,0.48079,0.31647,0.49401,0.92614
bad,D,4.415,0.401477218,0.84783,0.62007,0.50817,0.07964,0.50156,0.91681
bad,D,4.218,0.42214,1.10614,0.76649,0.30587,0.00872,0.50318,0.89991
bad,D,3.069,0.4225,0.14866,0.62994,0.06912,0.17233,0.51479,0.81789
bad,D,4.096000195,0.431085408,1.394537568,0.575903952,0.122974776,0.270061463,0.51535,0.814382315
bad,D,4.271,0.438012987,1.01905,0.70806,0.53726,0.09179,0.51752,0.67108
bad,D,3.465,0.44025,0.7737,0.42864,0.59201,0.55191,0.51912,0.67042
bad,D,5.474,0.44314,1.05818,1.01328,0.59608,0.37124,0.56237,0.65429
bad,D,3.348999977,0.44626,1.041989803,0.364509284,0.390017778,0.354256362,0.56521,0.621130466
bad,D,5.472000122,0.45407,1.262790918,0.943062425,0.490968645,0.374465793,0.5763,0.554633141
bad,D,3.470999956,0.46038,0.945707023,0.326424807,0.581843853,0.252756029,0.58696,0.540061235
bad,D,4.440000057,1.870765686,1.259976387,0.625130832,0.561213255,0.490863562,0.79588,0.419389248
bad,D,3.766000032,NA,1.221554995,0.341755509,0.505196333,0.099348448,0.81971,0.377913713
bad,D,3.006,NA,0.47489,0.72193,0.15684,0.18906,20.10989,0.32858
